"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",48768322,48773838,"Pavir.7KG261800","GO:0008234,GO:0006508","AT3G06910","ULP1A","UB-like protease 1A","LOC_Os09g11380","expressed protein"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",48774203,48776561,"Pavir.7KG262070","GO:0006355","AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os08g33270","transposon protein, putative, unclassified, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",48780766,48781467,"Pavir.7KG262340","","AT2G19130","","S-locus lectin protein kinase family protein","LOC_Os04g54140","receptor-like kinase, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",48781475,48782687,"Pavir.7KG262610","GO:0048544","AT1G65790","ARK1,RK1","receptor kinase 1","LOC_Os04g54130","TKL_IRAK_DUF26-ld.1 - DUF26 kinases have homology to DUF26 containing loci, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",48794136,48794603,"Pavir.7KG262880","","AT1G11300","","protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding","LOC_Os04g54130","TKL_IRAK_DUF26-ld.1 - DUF26 kinases have homology to DUF26 containing loci, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",47894065,47897106,"Pavir.7KG286800","","AT5G26940","","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","LOC_Os04g53200","exonuclease, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",47873576,47879552,"Pavir.7KG287000","","AT2G43020","ATPAO2,PAO2","polyamine oxidase 2","LOC_Os04g53190","CPuORF12 - conserved peptide uORF-containing transcript, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46639059,46645127,"Pavir.7KG333800","","AT3G10700","GalAK","galacturonic acid kinase","LOC_Os04g51880","GHMP kinases ATP-binding protein, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46655291,46656137,"Pavir.7KG333900","GO:0009733","AT2G24400","","SAUR-like auxin-responsive protein family ","LOC_Os04g51890","OsSAUR20 - Auxin-responsive SAUR gene family member, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46662665,46669075,"Pavir.7KG334000","","AT5G05680","MOS7","nuclear pore complex protein-related","LOC_Os04g51900","expressed protein"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46692312,46696475,"Pavir.7KG334200","","AT3G13060","ECT5","evolutionarily conserved C-terminal region 5","LOC_Os04g51940","YT521-B, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46669442,46677094,"Pavir.7KG334270","","AT2G32730","","26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit","LOC_Os08g12820","proteasome/cyclosome repeat containing protein, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46696583,46699932,"Pavir.7KG334300","GO:0006468,GO:0004672","AT4G31170","","Protein kinase superfamily protein","LOC_Os04g51950","serine/threonine-protein kinase HT1, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46713743,46717518,"Pavir.7KG334500","GO:0016747","AT1G32910","","HXXXD-type acyl-transferase family protein","LOC_Os04g51980","transferase family domain containing protein, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46686719,46690503,"Pavir.7KG334540","","AT4G31240","","protein kinase C-like zinc finger protein","LOC_Os04g51920","protein disulfide isomerase, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46741881,46743041,"Pavir.7KG334600","GO:0016747","AT1G32910","","HXXXD-type acyl-transferase family protein","LOC_Os04g51990","transferase family domain containing protein, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46743514,46746453,"Pavir.7KG334700","","","","","",""
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46748423,46750316,"Pavir.7KG334800","GO:0016747","AT1G32910","","HXXXD-type acyl-transferase family protein","LOC_Os04g51990","transferase family domain containing protein, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46751578,46756458,"Pavir.7KG334900","GO:0003824,GO:0006470,GO:0004722","AT4G28400","","Protein phosphatase 2C family protein","LOC_Os04g52000","protein phosphatase 2C, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46760274,46798224,"Pavir.7KG335100","GO:0005515,GO:0006355","AT1G79350","EMB1135","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os08g12680","zinc finger domain, LSD1 subclass family protein, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46803048,46807383,"Pavir.7KG335200","","AT1G79350","EMB1135","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os04g52050","TNP1, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46801485,46802642,"Pavir.7KG335370","","","","","LOC_Os04g52050","TNP1, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46858927,46864673,"Pavir.7KG335470","GO:0006355","AT1G79350","EMB1135","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os04g52074","expressed protein"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",46866175,46867500,"Pavir.7KG335740","","","","","LOC_Os04g52074","expressed protein"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",47044318,47049792,"Pavir.7KG337500","GO:0016829,GO:0010333,GO:0008152,GO:0000287","AT1G79460","ATKS,ATKS1,GA2,KS,KS1","Terpenoid cyclases/Protein prenyltransferases superfamily protein","LOC_Os04g52230","ent-kaurene synthase, chloroplast precursor, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",47054936,47056810,"Pavir.7KG337600","","AT1G79480","","Carbohydrate-binding X8 domain superfamily protein","LOC_Os09g38784","retrotransposon protein, putative, unclassified, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",47064201,47065191,"Pavir.7KG337700","","AT3G22142","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os04g52260","LTPL124 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",47065624,47069731,"Pavir.7KG337800","GO:0006890,GO:0005198","AT1G30630","","Coatomer epsilon subunit","LOC_Os04g52270","coatomer subunit epsilon, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",47072772,47076580,"Pavir.7KG337900","GO:0055114,GO:0016491,GO:0008270","AT4G39330","ATCAD9,CAD9","cinnamyl alcohol dehydrogenase 9","LOC_Os04g52280","dehydrogenase, putative, expressed"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",47079745,47080818,"Pavir.7KG338000","GO:0070072","AT1G05780","","Vacuolar ATPase assembly integral membrane protein VMA21-like domain","LOC_Os04g52300","expressed protein"
"Chr07K","7K@40.02",46620604,49229533,"Mn55","Chr07K",47082963,47085511,"Pavir.7KG338100","GO:0055085,GO:0046873,GO:0030001,GO:0016020","AT3G12750","ZIP1","zinc transporter 1 precursor","LOC_Os04g52310","metal cation transporter, putative, expressed"
