"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22491373,22492886,"Pavir.7NG000200","","AT2G39050","","hydroxyproline-rich glycoprotein family protein","LOC_Os07g48500","stress responsive protein, putative, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22549298,22550247,"Pavir.7NG000217","","","","","LOC_Os10g11240","expressed protein"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22671986,22672330,"Pavir.7NG000234","","","","","LOC_Os12g15980","expressed protein"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22729492,22730943,"Pavir.7NG025800","","","","","",""
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22789355,22792833,"Pavir.7NG025817","GO:0030247,GO:0006468,GO:0005524,GO:0004672","AT1G16130","WAKL2","wall associated kinase-like 2","LOC_Os10g10130","OsWAK112d - OsWAK receptor-like protein kinase, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22723258,22724163,"Pavir.7NG025900","","","","","LOC_Os02g29090","expressed protein"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",21974895,21979022,"Pavir.7NG026800","","AT3G63390","","","LOC_Os11g40200","expressed protein"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",21980727,21987415,"Pavir.7NG026817","GO:0004674,GO:0006468,GO:0004672,GO:0030246","AT1G11340","","S-locus lectin protein kinase family protein","LOC_Os01g36500","TKL_IRAK_DUF26-lh.5 - DUF26 kinases have homology to DUF26 containing loci, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22005005,22007364,"Pavir.7NG026834","","","","","",""
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22030047,22030550,"Pavir.7NG026851","","","","","LOC_Os09g02600","conserved hypothetical protein"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22031465,22032289,"Pavir.7NG026868","","","","","LOC_Os12g29940","conserved hypothetical protein"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",21973158,21973712,"Pavir.7NG026900","","","","","LOC_Os09g07160","expressed protein"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",23550899,23551989,"Pavir.7NG028100","","AT3G42770","","F-box/RNI-like/FBD-like domains-containing protein","LOC_Os11g42310","OsFBL58 - F-box domain and LRR containing protein, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",23552078,23554198,"Pavir.7NG028200","GO:0005515","AT4G13960","","F-box/RNI-like superfamily protein","LOC_Os11g42240","OsFBX431 - F-box domain containing protein, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",23556403,23561185,"Pavir.7NG034700","GO:0055114,GO:0048038,GO:0009308,GO:0008131,GO:0005507","AT4G12290","","Copper amine oxidase family protein","LOC_Os04g20164","amine oxidase precursor, putative, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",23591655,23595757,"Pavir.7NG034717","GO:0005515","AT3G07170","","Sterile alpha motif (SAM) domain-containing protein","LOC_Os04g30910","SAM domain family protein, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",23598854,23605796,"Pavir.7NG034734","GO:0016758,GO:0008152","AT5G12890","","UDP-Glycosyltransferase superfamily protein","LOC_Os04g20260","UDP-glucoronosyl and UDP-glucosyl transferase, putative, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22987771,22990249,"Pavir.7NG035500","GO:0008234,GO:0006508","AT4G39090","RD19,RD19A","Papain family cysteine protease","LOC_Os04g24600","cysteine proteinase 1 precursor, putative, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22994054,22994371,"Pavir.7NG035517","","","","","",""
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22995618,23003312,"Pavir.7NG035534","","","","","LOC_Os11g33260","retrotransposon protein, putative, unclassified, expressed"
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",23009747,23023763,"Pavir.7NG035551","","","","","",""
"Chr07N","7N@17.86",21662925,37391059,"Rb85","Chr07N",22844089,22846573,"Pavir.7NG035600","GO:0008152,GO:0003824","AT1G62940","ACOS5","acyl-CoA synthetase 5","LOC_Os04g24530","AMP-binding domain containing protein, expressed"
