"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",22491373,22492886,"Pavir.7NG000200","","AT2G39050","","hydroxyproline-rich glycoprotein family protein","LOC_Os07g48500","stress responsive protein, putative, expressed"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",22549298,22550247,"Pavir.7NG000217","","","","","LOC_Os10g11240","expressed protein"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",22671986,22672330,"Pavir.7NG000234","","","","","LOC_Os12g15980","expressed protein"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",15833796,15842003,"Pavir.7NG000300","GO:0016884","AT4G34880","","Amidase family protein","LOC_Os04g10410","amidase, putative, expressed"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",15867680,15870288,"Pavir.7NG000317","GO:0016884","AT4G34880","","Amidase family protein","LOC_Os04g10434","amidase family protein, putative, expressed"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",15878577,15879364,"Pavir.7NG000334","","AT5G09530","","hydroxyproline-rich glycoprotein family protein","LOC_Os07g04950","retrotransposon protein, putative, unclassified, expressed"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",15930985,15936651,"Pavir.7NG000351","GO:0008270,GO:0005515","AT4G34040","","RING/U-box superfamily protein","LOC_Os04g10680","zinc finger, C3HC4 type domain containing protein, expressed"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",18986710,18987631,"Pavir.7NG000500","","","","","",""
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",18963679,18969302,"Pavir.7NG000600","GO:0006468,GO:0004672","AT5G49470","","PAS domain-containing protein tyrosine kinase family protein","LOC_Os12g37570","protein kinase family protein, putative, expressed"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",18975875,18976650,"Pavir.7NG000800","","","","","LOC_Os11g45320","expressed protein"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",18978207,18979893,"Pavir.7NG000817","","","","","LOC_Os12g41350","meiotic asynaptic mutant 1, putative, expressed"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",17278870,17280204,"Pavir.7NG000900","","","","","LOC_Os04g11390","expressed protein"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",17289111,17289772,"Pavir.7NG001000","","","","","",""
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",17380968,17381503,"Pavir.7NG001017","","","","","",""
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",17391265,17394662,"Pavir.7NG001034","","AT1G53390","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os04g11820","white-brown complex homolog protein, putative, expressed"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",16994347,16995279,"Pavir.7NG001400","","","","","LOC_Os04g11120","expressed protein"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",17215760,17218672,"Pavir.7NG001417","","","","","",""
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",16955366,16956290,"Pavir.7NG001600","","","","","",""
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",16941577,16942250,"Pavir.7NG001800","","","","","LOC_Os04g11050","expressed protein"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",16952047,16953201,"Pavir.7NG001817","","","","","ChrSy","expressed protein"
"Chr07N","7N@9.79",14152240,29819179,"Sr88","Chr07N",16052373,16054033,"Pavir.7NG002300","GO:0055085,GO:0016021","AT2G32830","PHT1;5,PHT5","phosphate transporter 1;5","LOC_Os04g10750","inorganic phosphate transporter, putative, expressed"
