"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1467739,1471241,"Pavir.5NG019000","","AT4G27940","ATMTM1,MTM1","manganese tracking factor for mitochondrial SOD2","LOC_Os01g12470","mitochondrial carrier protein, putative, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1471878,1473697,"Pavir.5NG019100","","AT4G23760","","Cox19-like CHCH family protein","LOC_Os01g12464","CHCH domain containing protein, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1476557,1478902,"Pavir.5NG019200","","AT5G53280","PDV1","plastid division1","LOC_Os01g12460","expressed protein"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1493778,1495584,"Pavir.5NG019300","GO:0006355,GO:0003700","AT4G27950","CRF4","cytokinin response factor 4","LOC_Os01g12440","AP2 domain containing protein, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1587323,1590451,"Pavir.5NG019500","GO:0048544,GO:0006468,GO:0005524,GO:0004672","AT2G19130","","S-locus lectin protein kinase family protein","LOC_Os01g12290","S-locus lectin protein kinase family protein, putative, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1553266,1555753,"Pavir.5NG019700","GO:0006468,GO:0005524,GO:0004672","AT2G19130","","S-locus lectin protein kinase family protein","LOC_Os01g12410","receptor-like protein kinase, putative, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1572935,1577011,"Pavir.5NG020000","GO:0005515,GO:0006468,GO:0004672","AT4G23740","","Leucine-rich repeat protein kinase family protein","LOC_Os01g12390","inactive receptor kinase At2g26730 precursor, putative, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1582791,1584865,"Pavir.5NG020200","GO:0016788","AT5G45910","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os01g12320","GDSL-like lipase/acylhydrolase, putative, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1585249,1586247,"Pavir.5NG020300","GO:0016788","AT5G45910","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os01g12304","esterase, putative, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1594730,1595536,"Pavir.5NG020500","","","","","LOC_Os01g12270","expressed protein"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1595772,1598944,"Pavir.5NG020600","GO:0046961,GO:0033178,GO:0015991,GO:0016747","AT4G11150","emb2448,TUF,TUFF,VHA-E1","vacuolar ATP synthase subunit E1","LOC_Os01g12260","vacuolar ATP synthase subunit E, putative, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1599906,1604201,"Pavir.5NG020700","GO:0033314,GO:0010212,GO:0006260,GO:0005634","AT5G52950","","","LOC_Os01g12250","expressed protein"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1625689,1627593,"Pavir.5NG020800","","","","","LOC_Os01g12230","peptidase C45, acyl-coenzyme A/6-aminopenicillanic acid acyl-transferase, putative, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1627462,1632710,"Pavir.5NG020900","GO:0016020","AT1G64150","","Uncharacterized protein family (UPF0016)","LOC_Os01g12220","uncharacterized protein family UPF0016 domain containing protein, expressed"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1632882,1635757,"Pavir.5NG021000","","AT2G46220","","Uncharacterized conserved protein (DUF2358)","LOC_Os01g12200","expressed protein"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1659695,1659970,"Pavir.5NG021100","","AT5G41761","","","LOC_Os01g12190","expressed protein"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1679946,1681777,"Pavir.5NG021200","","","","","LOC_Os01g14320","expressed protein"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1826868,1828866,"Pavir.5NG021600","","","","","LOC_Os01g14180","expressed protein"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1809568,1810868,"Pavir.5NG021700","","","","","",""
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1474134,1474828,"Pavir.5NG021708","","","","","",""
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1882278,1884928,"Pavir.5NG021800","","AT5G53220","","","LOC_Os01g12180","expressed protein"
"Chr05N","5N@3.81",1464967,4933063,"P31","Chr05N",1890086,1895218,"Pavir.5NG021900","","AT2G46370","FIN219,JAR1","Auxin-responsive GH3 family protein","LOC_Os01g12160","OsGH3.3 - Probable indole-3-acetic acid-amido synthetase, expressed"
