"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",2427731,2428772,"Pavir.4NG015100","","","","","",""
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",1936996,1941046,"Pavir.4NG021900","GO:0030170,GO:0009058","AT5G51690","ACS12","1-amino-cyclopropane-1-carboxylate synthase 12","LOC_Os06g03990","aminotransferase, classes I and II, domain containing protein, expressed"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",1941246,1942217,"Pavir.4NG021981","","","","","",""
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",1952891,1954331,"Pavir.4NG022100","","","","","LOC_Os05g43252","expressed protein"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",1963459,1965357,"Pavir.4NG022300","GO:0006457,GO:0003755,GO:0000413","AT1G01940","","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","LOC_Os06g04000","peptidyl-prolyl cis-trans isomerase, putative, expressed"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",1965494,1970176,"Pavir.4NG022400","","AT5G42520","ATBPC6,BBR/BPC6,BPC6","basic pentacysteine 6","LOC_Os06g04010","GAGA-binding protein, putative, expressed"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",1970939,1972154,"Pavir.4NG022500","GO:0006334,GO:0005634,GO:0003677,GO:0000786","AT2G18050","HIS1-3","histone H1-3","LOC_Os06g04020","histone H1, putative, expressed"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",1974007,1974941,"Pavir.4NG022581","GO:0003677,GO:0000786","AT4G40030","","Histone superfamily protein","LOC_Os06g04030","histone H3, putative, expressed"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",1977678,1983133,"Pavir.4NG022700","GO:0005515","AT4G29860","EMB2757,TAN","Transducin/WD40 repeat-like superfamily protein","LOC_Os06g04040","WD domain, G-beta repeat domain containing protein, expressed"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",1998788,2000263,"Pavir.4NG022781","","","","","",""
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",2000813,2004195,"Pavir.4NG023100","","AT5G45530","","Protein of unknown function (DUF594)","LOC_Os05g43252","expressed protein"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",2005582,2010911,"Pavir.4NG023181","","","","","",""
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",2012633,2013822,"Pavir.4NG023200","","AT5G51690","ACS12","1-amino-cyclopropane-1-carboxylate synthase 12","LOC_Os06g03990","aminotransferase, classes I and II, domain containing protein, expressed"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",2010950,2011744,"Pavir.4NG023262","","","","","LOC_Os04g47030","expressed protein"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",2015126,2019484,"Pavir.4NG023300","GO:0004425","AT2G04400","","Aldolase-type TIM barrel family protein","LOC_Os08g23150","indole-3-glycerol phosphate synthase, chloroplast precursor, putative, expressed"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",2042973,2043686,"Pavir.4NG023381","","","","","LOC_Os09g11800","expressed protein"
"Chr04N","4N@70.9",1926991,10384768,"Mg26","Chr04N",2045163,2045672,"Pavir.4NG023462","","","","","LOC_Os08g33580","zinc knuckle family protein, putative, expressed"
