"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20796993,20803477,"Pavir.3NG079500","GO:0016021,GO:0015031","AT1G61250","SC3","secretory carrier 3","LOC_Os05g42330","secretory carrier-associated membrane protein, putative, expressed"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20805043,20812963,"Pavir.3NG079501","GO:0042254,GO:0001522","AT1G03530","ATNAF1,NAF1","nuclear assembly factor 1","LOC_Os05g42300","NAF1 domain containing protein, expressed"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20813805,20817461,"Pavir.3NG079502","GO:0016746,GO:0008152","AT3G18850","LPAT5","lysophosphatidyl acyltransferase 5","LOC_Os05g42270","acyltransferase, putative, expressed"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20818732,20822946,"Pavir.3NG079503","GO:0055085,GO:0016020,GO:0006811,GO:0005216","AT5G54250","ATCNGC4,CNGC4,DND2,HLM1","cyclic nucleotide-gated cation channel 4","LOC_Os05g42250","cyclic nucleotide-gated ion channel 2, putative, expressed"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20825604,20825960,"Pavir.3NG079504","","","","","LOC_Os01g57400","lysM domain containing protein, putative"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20827965,20829235,"Pavir.3NG079505","","","","","LOC_Os01g73070","expressed protein"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20836096,20838294,"Pavir.3NG079506","","","","","LOC_Os09g28370","retrotransposon protein, putative, unclassified, expressed"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20843210,20844966,"Pavir.3NG079507","","","","","LOC_Os05g42240","expressed protein"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20862480,20865706,"Pavir.3NG079508","GO:0006950","AT1G11360","","Adenine nucleotide alpha hydrolases-like superfamily protein","LOC_Os05g42230","universal stress protein domain containing protein, putative, expressed"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20866838,20870285,"Pavir.3NG079509","","AT4G03470","","Ankyrin repeat family protein","LOC_Os09g16240","expressed protein"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20874715,20877615,"Pavir.3NG079510","","AT4G03500","","Ankyrin repeat family protein","LOC_Os08g31000","expressed protein"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20891144,20900084,"Pavir.3NG079511","GO:0004674,GO:0048544,GO:0006468,GO:0004672","AT4G21380","ARK3,RK3","receptor kinase 3","LOC_Os05g42210","serine/threonine-protein kinase receptor precursor, putative, expressed"
"Chr03N","3N@56.03",14206591,28061601,"P31","Chr03N",20901090,20905163,"Pavir.3NG079512","GO:0016491","AT5G54500","FQR1","flavodoxin-like quinone reductase 1","LOC_Os05g42190","NADPH-dependent FMN reductase domain containing protein, expressed"
