"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",48768322,48773838,"Pavir.7KG261800","GO:0008234,GO:0006508","AT3G06910","ULP1A","UB-like protease 1A","LOC_Os09g11380","expressed protein"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",48774203,48776561,"Pavir.7KG262070","GO:0006355","AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os08g33270","transposon protein, putative, unclassified, expressed"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",48780766,48781467,"Pavir.7KG262340","","AT2G19130","","S-locus lectin protein kinase family protein","LOC_Os04g54140","receptor-like kinase, putative, expressed"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",48781475,48782687,"Pavir.7KG262610","GO:0048544","AT1G65790","ARK1,RK1","receptor kinase 1","LOC_Os04g54130","TKL_IRAK_DUF26-ld.1 - DUF26 kinases have homology to DUF26 containing loci, expressed"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",48794136,48794603,"Pavir.7KG262880","","AT1G11300","","protein serine/threonine kinases;protein kinases;ATP binding;sugar binding;kinases;carbohydrate binding","LOC_Os04g54130","TKL_IRAK_DUF26-ld.1 - DUF26 kinases have homology to DUF26 containing loci, expressed"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",47894065,47897106,"Pavir.7KG286800","","AT5G26940","","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","LOC_Os04g53200","exonuclease, putative, expressed"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",47873576,47879552,"Pavir.7KG287000","","AT2G43020","ATPAO2,PAO2","polyamine oxidase 2","LOC_Os04g53190","CPuORF12 - conserved peptide uORF-containing transcript, expressed"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",46639059,46645127,"Pavir.7KG333800","","AT3G10700","GalAK","galacturonic acid kinase","LOC_Os04g51880","GHMP kinases ATP-binding protein, putative, expressed"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",46655291,46656137,"Pavir.7KG333900","GO:0009733","AT2G24400","","SAUR-like auxin-responsive protein family ","LOC_Os04g51890","OsSAUR20 - Auxin-responsive SAUR gene family member, expressed"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",46662665,46669075,"Pavir.7KG334000","","AT5G05680","MOS7","nuclear pore complex protein-related","LOC_Os04g51900","expressed protein"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",46692312,46696475,"Pavir.7KG334200","","AT3G13060","ECT5","evolutionarily conserved C-terminal region 5","LOC_Os04g51940","YT521-B, putative, expressed"
"Chr07K","7K@45.81",46620604,51663664,"Ca44","Chr07K",46669442,46677094,"Pavir.7KG334270","","AT2G32730","","26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit","LOC_Os08g12820","proteasome/cyclosome repeat containing protein, expressed"
