"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",25130132,25134127,"Pavir.9NG196400","GO:0000160","AT3G16857","ARR1,RR1","response regulator 1","LOC_Os02g55320","two-component response regulator, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",25171093,25172365,"Pavir.9NG196473","GO:0006950","AT4G13450","","Adenine nucleotide alpha hydrolases-like superfamily protein","LOC_Os10g32590","universal stress protein domain containing protein, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",26767031,26768166,"Pavir.9NG196500","","AT5G03560","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os06g20354","PPR repeat domain containing protein, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",25182201,25182902,"Pavir.9NG196546","","","","","",""
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",25183532,25184568,"Pavir.9NG196619","","","","","LOC_Os11g23050","expressed protein"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",25202208,25202912,"Pavir.9NG196692","","","","","LOC_Os09g13020","expressed protein"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",25214627,25217253,"Pavir.9NG196765","GO:0046983","AT1G19260","","TTF-type zinc finger protein with HAT dimerisation domain","LOC_Os08g07950","NB-ARC domain containing protein, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30032236,30037802,"Pavir.9NG204000","","AT3G50430","","","LOC_Os07g02950","expressed protein"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30092814,30093293,"Pavir.9NG204073","GO:0055114,GO:0008137","ATCG00420","","NADH dehydrogenase subunit J","LOC_Os01g58024","NADPH-dependent oxidoreductase, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30010741,30014467,"Pavir.9NG204100","","AT4G05400","","copper ion binding","LOC_Os01g32790","expressed protein"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30093551,30094120,"Pavir.9NG204146","GO:0055114,GO:0051536","ATCG00430","","photosystem II reaction center protein G","LOC_Os01g58022","NADPH-dependent oxidoreductase, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30015511,30018753,"Pavir.9NG204173","","","","","",""
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30094125,30094298,"Pavir.9NG204219","GO:0055114,GO:0008137","ATCG00440","","NADH:ubiquinone/plastoquinone oxidoreductase, chain 3 protein","LOC_Os10g38206","NADPH-dependent oxidoreductase, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30026588,30027406,"Pavir.9NG204246","","","","","",""
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30094335,30095555,"Pavir.9NG204292","","","","","",""
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30096458,30096871,"Pavir.9NG204365","GO:0046961,GO:0046933,GO:0045261,GO:0015986","ATCG00470","","ATP synthase epsilon chain","LOC_Os01g58000","ATP synthase epsilon chain, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30097581,30099596,"Pavir.9NG204438","GO:0005524","ATCG00480","","ATP synthase subunit beta","LOC_Os01g25065","ATP synthase subunit beta, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30100561,30101195,"Pavir.9NG204511","GO:0000287,GO:0016984,GO:0015977","ATCG00490","","ribulose-bisphosphate carboxylases","LOC_Os10g21268","ribulose bisphosphate carboxylase large chain precursor, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",30100523,30102053,"Pavir.9NG204584","GO:0000287","ATCG00490","","ribulose-bisphosphate carboxylases","LOC_Os10g21268","ribulose bisphosphate carboxylase large chain precursor, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",25227775,25233119,"Pavir.9NG256200","GO:0005524","AT3G23990","HSP60,HSP60-3B","heat shock protein 60","LOC_Os10g32550","T-complex protein, putative, expressed"
"Chr09N","9N@52.1",23737375,38476459,"Sr88","Chr09N",25223948,25225703,"Pavir.9NG256300","GO:0016788","AT5G33370","","GDSL-like Lipase/Acylhydrolase superfamily protein","LOC_Os10g32580","GDSL-like lipase/acylhydrolase, putative, expressed"
