"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35893191,35894507,"Pavir.7KG097700","","AT5G48290","","Heavy metal transport/detoxification superfamily protein ","LOC_Os04g39010","heavy metal associated domain containing protein, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",37754173,37756245,"Pavir.7KG119200","","","","","LOC_Os06g03486","expressed protein"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",41588305,41589662,"Pavir.7KG188900","GO:0006355,GO:0003700","AT5G47230","ATERF-5,ATERF5,ERF5","ethylene responsive element binding factor 5","LOC_Os04g46250","AP2 domain containing protein, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35814386,35818991,"Pavir.7KG197800","GO:0003677,GO:0000784,GO:0000723,GO:0043047","AT5G06310","AtPOT1b","Nucleic acid-binding, OB-fold-like protein","LOC_Os04g39280","ATPOT1, putative, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35819376,35826011,"Pavir.7KG197900","GO:0005515,GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871","AT3G44730","ATKP1,KP1","kinesin-like protein 1","LOC_Os03g18980","kinesin motor domain containing protein, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35862525,35863475,"Pavir.7KG198000","","AT4G05030","","Copper transport protein family","LOC_Os04g39290","heavy metal transport/detoxification protein, putative, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35867192,35868435,"Pavir.7KG198100","","AT5G48290","","Heavy metal transport/detoxification superfamily protein ","LOC_Os04g39320","expressed protein"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35873011,35875165,"Pavir.7KG198500","","","","","",""
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35883322,35884363,"Pavir.7KG198555","","AT4G05030","","Copper transport protein family","LOC_Os04g39010","heavy metal associated domain containing protein, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35902943,35903525,"Pavir.7KG198600","","AT5G48290","","Heavy metal transport/detoxification superfamily protein ","LOC_Os04g39010","heavy metal associated domain containing protein, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35887919,35889342,"Pavir.7KG198610","","AT4G05030","","Copper transport protein family","LOC_Os04g39010","heavy metal associated domain containing protein, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35907458,35908357,"Pavir.7KG198700","","AT5G48290","","Heavy metal transport/detoxification superfamily protein ","LOC_Os04g39010","heavy metal associated domain containing protein, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35919178,35920779,"Pavir.7KG198800","","AT4G05030","","Copper transport protein family","LOC_Os04g39010","heavy metal associated domain containing protein, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35928675,35930023,"Pavir.7KG199900","","AT4G05030","","Copper transport protein family","LOC_Os04g39010","heavy metal associated domain containing protein, expressed"
"Chr07K","7K@26.27",35812207,42907807,"Cu63","Chr07K",35941518,35942455,"Pavir.7KG200000","","AT3G20180","","Copper transport protein family","LOC_Os04g39010","heavy metal associated domain containing protein, expressed"
