"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",11938330,11941098,"Pavir.8KG003600","","AT5G45470","","Protein of unknown function (DUF594)","LOC_Os01g24240","expressed protein"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",11955407,11956647,"Pavir.8KG003601","GO:0005975,GO:0004553","","","","LOC_Os10g28120","glycosyl hydrolase, putative, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",11994999,12005100,"Pavir.8KG003602","","AT2G43970","","RNA-binding protein","LOC_Os11g14300","la domain containing protein, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",12006493,12008666,"Pavir.8KG003603","","AT2G43990","","","LOC_Os11g14240","expressed protein"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",12022279,12026479,"Pavir.8KG003604","GO:0032259,GO:0008168","AT3G25470","","bacterial hemolysin-related","LOC_Os11g14230","uncharacterized protein yqxC, putative, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",11931615,11932837,"Pavir.8KG003700","","","","","LOC_Os12g18260","zinc knuckle domain containing protein, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",11926106,11929599,"Pavir.8KG003900","GO:0006468,GO:0004672","AT5G48380","BIR1","BAK1-interacting receptor-like kinase 1","LOC_Os11g14420","inactive receptor kinase At1g27190 precursor, putative, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",18730701,18731228,"Pavir.8KG040300","","","","","LOC_Os05g40350","expressed protein"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8327960,8337020,"Pavir.8KG076200","","AT3G01420","ALPHA-DOX1,DIOX1,DOX1,PADOX-1","Peroxidase superfamily protein","LOC_Os12g26290","alpha-DOX2, putative, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8346083,8348147,"Pavir.8KG076300","","AT1G65870","","Disease resistance-responsive (dirigent-like protein) family protein","LOC_Os11g07830","dirigent, putative, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8348767,8349383,"Pavir.8KG076400","","","","","",""
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8349831,8351701,"Pavir.8KG076500","GO:0006470,GO:0004725","AT1G71860","ATPTP1,PTP1","protein tyrosine phosphatase 1","LOC_Os12g07590","Protein-tyrosine phosphatase domain containing protein, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",29123048,29123737,"Pavir.8KG076600","","AT3G50060","MYB77","myb domain protein 77","LOC_Os03g13310","MYB family transcription factor, putative, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",29130979,29131626,"Pavir.8KG076601","","","","","LOC_Os03g13370","tetratricopeptide repeat domain containing protein, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",29140390,29141356,"Pavir.8KG076602","","","","","LOC_Os02g05430","expressed protein"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",29149791,29151017,"Pavir.8KG076603","","AT1G24270","","","LOC_Os11g29810","expressed protein"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",29151775,29152638,"Pavir.8KG076604","","","","","",""
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",29178915,29181444,"Pavir.8KG076605","","","","","LOC_Os01g34410","transposon protein, putative, Pong sub-class, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8365934,8368149,"Pavir.8KG076784","","","","","LOC_Os04g04410","expressed protein"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8400344,8401288,"Pavir.8KG076900","","","","","",""
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8412702,8414051,"Pavir.8KG077100","","","","","LOC_Os07g43960","expressed protein"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8415528,8427008,"Pavir.8KG077200","GO:0016787,GO:0005524,GO:0003677","AT1G35530","","DEAD/DEAH box RNA helicase family protein ","LOC_Os11g07870","DEAD/DEAH box helicase domain containing protein, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8431136,8431516,"Pavir.8KG077300","","","","","",""
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8442131,8443827,"Pavir.8KG077400","","AT4G38620","ATMYB4,MYB4","myb domain protein 4","LOC_Os12g07640","MYB family transcription factor, putative, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8447704,8448120,"Pavir.8KG077500","","","","","",""
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8572458,8572670,"Pavir.8KG077600","","","","","LOC_Os11g07911","expressed protein"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8504991,8509915,"Pavir.8KG078000","GO:0016021","AT1G10950","AtTMN1,TMN1","transmembrane nine 1","LOC_Os11g07910","transmembrane 9 superfamily member, putative, expressed"
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8511368,8512372,"Pavir.8KG078100","","","","","",""
"Chr08K","8K@14.04",8319997,30217699,"K39","Chr08K",8513263,8515819,"Pavir.8KG078200","","","","","",""
