"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15842141,15845092,"Pavir.2KG075400","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15890533,15893472,"Pavir.2KG075558","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15900413,15901565,"Pavir.2KG075716","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15916366,15917559,"Pavir.2KG075874","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15921416,15928752,"Pavir.2KG076033","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT3G26330","CYP71B37","cytochrome P450, family 71, subfamily B, polypeptide 37","LOC_Os07g19210","cytochrome P450, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15946123,15948932,"Pavir.2KG076191","GO:0003677,GO:0046983","AT3G42170","","BED zinc finger ;hAT family dimerisation domain","LOC_Os11g36790","OsFBO6 - F-box and other domain containing protein, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15952141,15953577,"Pavir.2KG076349","GO:0016758,GO:0008152","AT5G49690","","UDP-Glycosyltransferase superfamily protein","LOC_Os07g10190","glucosyltransferase, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",13685831,13696530,"Pavir.2KG127500","GO:0006468,GO:0005524,GO:0004672","AT3G47580","","Leucine-rich repeat protein kinase family protein","LOC_Os01g05870","receptor kinase, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",13690707,13695269,"Pavir.2KG127658","GO:0005524,GO:0004386,GO:0006281,GO:0003678,GO:0000723","AT5G28780","","PIF1 helicase","LOC_Os07g45750","retrotransposon protein, putative, unclassified, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",13712781,13714157,"Pavir.2KG127816","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12073403,12076303,"Pavir.2KG146400","","AT3G11900","ANT1","aromatic and neutral transporter 1","LOC_Os07g12770","transmembrane amino acid transporter protein, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12008722,12011611,"Pavir.2KG146700","GO:0055085,GO:0046873,GO:0030001,GO:0016020","AT3G12750","ZIP1","zinc transporter 1 precursor","LOC_Os07g12890","metal cation transporter, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12014697,12018024,"Pavir.2KG146716","GO:0046872,GO:0000166","AT4G30110","ATHMA2,HMA2","heavy metal atpase 2","LOC_Os07g12900","cadmium/zinc-transporting ATPase, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12024825,12027138,"Pavir.2KG146900","","AT2G40390","","","LOC_Os07g12800","expressed protein"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12085775,12087513,"Pavir.2KG147300","","AT5G01750","","Protein of unknown function (DUF567)","LOC_Os07g12730","DUF567 domain containing protein, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12087587,12089704,"Pavir.2KG147400","","AT5G01750","","Protein of unknown function (DUF567)","LOC_Os07g12730","DUF567 domain containing protein, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12094100,12103225,"Pavir.2KG147500","","AT5G01750","","Protein of unknown function (DUF567)","LOC_Os07g12730","DUF567 domain containing protein, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12103638,12105909,"Pavir.2KG147600","","AT5G01750","","Protein of unknown function (DUF567)","LOC_Os07g12730","DUF567 domain containing protein, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12106457,12107744,"Pavir.2KG147700","","","","","LOC_Os11g14160","transposon protein, putative, Pong sub-class, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12107769,12108218,"Pavir.2KG147716","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12108673,12109565,"Pavir.2KG147800","","AT5G01750","","Protein of unknown function (DUF567)","LOC_Os07g12730","DUF567 domain containing protein, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12111719,12112410,"Pavir.2KG147816","","AT2G40475","","","LOC_Os07g12720","expressed protein"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12119135,12124501,"Pavir.2KG148000","GO:0006468,GO:0005524,GO:0004672","AT3G59110","","Protein kinase superfamily protein","LOC_Os10g35450","serine/threonine-protein kinase, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12125700,12126047,"Pavir.2KG148016","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12327641,12328552,"Pavir.2KG149700","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12356111,12356511,"Pavir.2KG149716","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12363336,12363736,"Pavir.2KG149732","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12136304,12138031,"Pavir.2KG150200","","AT2G30350","","Excinuclease ABC, C subunit, N-terminal","LOC_Os07g12710","GIY-YIG catalytic domain containing protein, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12141037,12146831,"Pavir.2KG150216","GO:0043531","AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os12g36690","mla1, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12172207,12182688,"Pavir.2KG150232","GO:0043531","AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os12g36690","mla1, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12198494,12198823,"Pavir.2KG150248","","","","","LOC_Os12g15980","expressed protein"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12443116,12453172,"Pavir.2KG150300","GO:0016829,GO:0010333,GO:0008152,GO:0000287","AT5G23960","ATTPS21,TPS21","terpene synthase 21","LOC_Os08g04500","terpene synthase, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12464154,12469814,"Pavir.2KG150316","","AT5G45540","","Protein of unknown function (DUF594)","LOC_Os01g42340","expressed protein"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12476838,12478744,"Pavir.2KG150332","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",12503141,12504037,"Pavir.2KG150348","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15503536,15505603,"Pavir.2KG156400","","AT3G26920","","FBD / Leucine Rich Repeat domains containing protein","LOC_Os07g18560","OsFBLD6 - F-box, LRR and FBD domain containing protein, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15502610,15503087,"Pavir.2KG156500","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",15512708,15513894,"Pavir.2KG156558","","","","","",""
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",14599721,14605823,"Pavir.2KG157800","GO:0016758,GO:0008152","AT5G49690","","UDP-Glycosyltransferase superfamily protein","LOC_Os07g10190","glucosyltransferase, putative, expressed"
"Chr02K","2K@25.73",11988568,16719373,"Sr88","Chr02K",14604113,14604920,"Pavir.2KG157958","","","","","",""
