"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",59699025,59701105,"Pavir.1NG038700","GO:0008270,GO:0005622,GO:0005515","AT1G25440","","B-box type zinc finger protein with CCT domain","LOC_Os02g49880","CCT/B-box zinc finger protein, putative, expressed"
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",63625450,63629099,"Pavir.1NG081800","GO:0006508,GO:0004252","AT3G14067","","Subtilase family protein","LOC_Os02g53860","OsSub22 - Putative Subtilisin homologue, expressed"
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",63629607,63632331,"Pavir.1NG081900","GO:0006508,GO:0004252","AT3G14067","","Subtilase family protein","LOC_Os02g53860","OsSub22 - Putative Subtilisin homologue, expressed"
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",61572481,61574901,"Pavir.1NG239800","","AT3G47680","","DNA binding","LOC_Os11g14160","transposon protein, putative, Pong sub-class, expressed"
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",61577284,61580666,"Pavir.1NG239819","","AT5G65120","","","LOC_Os02g51640","expressed protein"
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",61580085,61580924,"Pavir.1NG239838","GO:0030248,GO:0005975,GO:0005576,GO:0004553","","","","",""
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",61582481,61584860,"Pavir.1NG239857","GO:0003824","AT2G13840","","Polymerase/histidinol phosphatase-like","LOC_Os02g51660","trpH, putative, expressed"
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",61594103,61594503,"Pavir.1NG239876","","","","","",""
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",61594823,61595995,"Pavir.1NG239895","","","","","",""
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",61600971,61601891,"Pavir.1NG239914","","","","","LOC_Os08g09890","expressed protein"
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",59415245,59416248,"Pavir.1NG400200","","","","","",""
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",59416687,59418006,"Pavir.1NG400300","GO:0008270,GO:0005515","AT5G08139","","RING/U-box superfamily protein","LOC_Os02g49550","zinc finger, C3HC4 type domain containing protein, expressed"
"Chr01N","1N@69.84",57704725,63878545,"Mg26","Chr01N",59444931,59445440,"Pavir.1NG400500","GO:0043565,GO:0006355,GO:0003700","AT3G30530","ATBZIP42,bZIP42","basic leucine-zipper 42","LOC_Os02g49560","bZIP transcription factor domain containing protein, expressed"
