"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4391324,4394530,"Pavir.5KG060200","","AT4G26060","","Ribosomal protein L18ae family","LOC_Os05g08854","expressed protein"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4396770,4398786,"Pavir.5KG060300","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT4G39490","CYP96A10","cytochrome P450, family 96, subfamily A, polypeptide 10","LOC_Os01g08810","cytochrome P450, putative, expressed"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4399904,4403613,"Pavir.5KG060400","GO:0055114,GO:0020037,GO:0016705,GO:0005506","AT2G21910","CYP96A5","cytochrome P450, family 96, subfamily A, polypeptide 5","LOC_Os01g08800","cytochrome P450, putative, expressed"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4522936,4531686,"Pavir.5KG060800","","AT1G22770","FB,GI","gigantea protein (GI)","LOC_Os01g08700","GIGANTEA, putative, expressed"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4532000,4534618,"Pavir.5KG060900","","AT5G64780","","Uncharacterised conserved protein UCP009193","LOC_Os01g08690","holocarboxylase synthetase, putative, expressed"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4534629,4538063,"Pavir.5KG061000","","AT2G36960","TKI1","TSL-kinase interacting protein 1","LOC_Os01g08680","myb/SANT domain protein, putative, expressed"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4402349,4403742,"Pavir.5KG061187","","AT5G43250","NF-YC13","nuclear factor Y, subunit C13","LOC_Os01g08790","histone-like transcription factor and archaeal histone, putative, expressed"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4550470,4553707,"Pavir.5KG061200","","AT3G22440","","FRIGIDA-like protein","LOC_Os01g08580","frigida, putative, expressed"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4558889,4563882,"Pavir.5KG061300","","AT1G18950","","DDT domain superfamily","LOC_Os01g08550","aminoacyl-tRNA synthetase, putative, expressed"
"Chr05K","5K@15.72",4388419,13398535,"Sr88","Chr05K",4564140,4564995,"Pavir.5KG061400","","AT1G79960","ATOFP14,OFP14","ovate family protein 14","LOC_Os03g06350","DUF623 domain containing protein, expressed"
