"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21798358,21800751,"Pavir.3KG135800","GO:0048544,GO:0006468,GO:0005524,GO:0004672","AT2G19130","","S-locus lectin protein kinase family protein","LOC_Os04g34330","serine/threonine-protein kinase receptor precursor, putative, expressed"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21801296,21805064,"Pavir.3KG135900","GO:0005515,GO:0006468,GO:0004672","AT3G56370","","Leucine-rich repeat protein kinase family protein","LOC_Os05g40050","receptor-like protein kinase 2 precursor, putative, expressed"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21810188,21814707,"Pavir.3KG136000","","AT3G51580","","","LOC_Os05g40040","expressed protein"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21816059,21819205,"Pavir.3KG136200","GO:0006355","AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os06g13740","transposon protein, putative, unclassified, expressed"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21815812,21825081,"Pavir.3KG136227","","","","","LOC_Os02g16220","expressed protein"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21825927,21826427,"Pavir.3KG136254","","","","","LOC_Os05g40030","expressed protein"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21830343,21834768,"Pavir.3KG136281","","","","","",""
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21846145,21847034,"Pavir.3KG136308","","AT2G38540","ATLTP1,LP1,LTP1","lipid transfer protein 1","LOC_Os05g40010","LTPL17 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21880814,21884172,"Pavir.3KG136335","","AT1G69530","AT-EXP1,ATEXP1,ATEXPA1,ATHEXP ALPHA 1.2,EXP1,EXPA1","expansin A1","LOC_Os05g39990","expansin precursor, putative, expressed"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21886625,21889013,"Pavir.3KG136362","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT2G40510","","Ribosomal protein S26e family protein","LOC_Os05g39960","40S ribosomal protein S26, putative, expressed"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21889101,21892161,"Pavir.3KG136389","","AT3G05760","","C2H2 and C2HC zinc fingers superfamily protein","LOC_Os03g61640","ZOS3-23 - C2H2 zinc finger protein, expressed"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21910207,21914247,"Pavir.3KG136416","","","","","LOC_Os01g44200","retrotransposon protein, putative, unclassified, expressed"
"Chr03K","3K@36.09",16068781,22359079,"Zn66","Chr03K",21923272,21924952,"Pavir.3KG136443","GO:0003677","AT5G01840","ATOFP1,OFP1","ovate family protein 1","LOC_Os01g60810","DUF623 domain containing protein, expressed"
