"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21652046,21652621,"Pavir.2NG028200","","","","","LOC_Os04g30710","expressed protein"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21652666,21653547,"Pavir.2NG028300","","","","","LOC_Os04g17500","expressed protein"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21684396,21685562,"Pavir.2NG028600","GO:0006355,GO:0003700","AT3G23240","ATERF1,ERF1","ethylene response factor 1","LOC_Os09g39850","AP2 domain containing protein, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21713237,21713536,"Pavir.2NG028603","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21726031,21730245,"Pavir.2NG029000","","AT5G60760","","P-loop containing nucleoside triphosphate hydrolases superfamily protein","LOC_Os09g39870","2-phosphoglycerate kinase-related, putative, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21757442,21759229,"Pavir.2NG029200","","AT5G65790","ATMYB68,MYB68","myb domain protein 68","LOC_Os08g15020","MYB family transcription factor, putative, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21768133,21775554,"Pavir.2NG029300","GO:0005524,GO:0046488,GO:0016307","AT3G14270","FAB1B","phosphatidylinositol-4-phosphate 5-kinase family protein","LOC_Os12g13440","phosphatidylinositol-4-phosphate 5-Kinase, putative, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21776633,21777112,"Pavir.2NG029400","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21836051,21837073,"Pavir.2NG029403","GO:0006355","","","","LOC_Os10g24020","transposon protein, putative, unclassified, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21837322,21838864,"Pavir.2NG029406","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21839085,21839387,"Pavir.2NG029409","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21843056,21843630,"Pavir.2NG029412","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21854506,21861419,"Pavir.2NG029600","","AT5G03760","ATCSLA09,ATCSLA9,CSLA09,CSLA9,RAT4","Nucleotide-diphospho-sugar transferases superfamily protein","LOC_Os06g42020","CSLA9 - cellulose synthase-like family A, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21861653,21866250,"Pavir.2NG029700","GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0005737","AT3G46100","ATHRS1,HRS1","Histidyl-tRNA synthetase 1","LOC_Os02g51830","tRNA synthetase class II core domain containing protein, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21868714,21871407,"Pavir.2NG029800","","AT2G20390","","","LOC_Os02g51840","expressed protein"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21871542,21873376,"Pavir.2NG029900","GO:0006468,GO:0004672","AT5G18610","","Protein kinase superfamily protein","LOC_Os09g39930","tyrosine protein kinase domain containing protein, putative, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",21877495,21878359,"Pavir.2NG030000","GO:0009055","AT2G32300","UCC1","uclacyanin 1","LOC_Os09g39940","plastocyanin-like domain containing protein, putative, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",19774466,19775737,"Pavir.2NG143803","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",19801935,19802616,"Pavir.2NG143806","GO:0016765","AT5G58770","","Undecaprenyl pyrophosphate synthetase family protein","LOC_Os01g63830","dehydrodolichyl diphosphate synthase, putative, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",19814757,19833025,"Pavir.2NG143809","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",19863637,19864866,"Pavir.2NG143812","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",26303218,26304195,"Pavir.2NG153000","GO:0009607,GO:0006952","","","","LOC_Os04g50700","pathogenesis-related Bet v I family protein, putative, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",26318960,26320341,"Pavir.2NG153003","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",26327633,26328636,"Pavir.2NG153006","","","","","",""
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",26331267,26333538,"Pavir.2NG153009","","AT5G45170","","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","LOC_Os12g43520","cbbY protein-related, putative, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",26352122,26356495,"Pavir.2NG153012","","","","","LOC_Os11g05030","expressed protein"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",25692169,25696037,"Pavir.2NG166100","","AT5G55850","NOI","RPM1-interacting protein 4 (RIN4) family protein","LOC_Os09g07920","NOI protein, nitrate-induced, putative, expressed"
"Chr02N","2N@39.46",19748692,33563404,"Rb85","Chr02N",25770173,25774597,"Pavir.2NG166103","","AT3G12260","","LYR family of Fe/S cluster biogenesis protein","LOC_Os07g44650","LYR motif containing protein, putative, expressed"
