"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4766081,4767458,"Pavir.4KG048597","","AT3G02700","","NC domain-containing protein-related","LOC_Os05g24560","NC domain-containing protein, putative, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4767192,4770329,"Pavir.4KG048630","GO:0050790,GO:0004197,GO:0008234,GO:0006508","AT1G02305","","Cysteine proteinases superfamily protein","LOC_Os05g24550","Papain family cysteine protease domain containing protein, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4770791,4787002,"Pavir.4KG048663","","","","","",""
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4786397,4789803,"Pavir.4KG048696","","AT1G64185","","Lactoylglutathione lyase / glyoxalase I family protein","LOC_Os06g06420","glyoxalase/bleomycin resistance protein/dioxygenase, putative, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4790816,4792011,"Pavir.4KG048729","","AT4G01140","","Protein of unknown function (DUF1191)","LOC_Os06g06430","expressed protein"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4791998,4804652,"Pavir.4KG049200","GO:0016887,GO:0005524,GO:0055085,GO:0042626,GO:0016021,GO:0006810","AT3G59140","ATMRP14,MRP14","multidrug resistance-associated protein 14","LOC_Os06g06440","ABC transporter, ATP-binding protein, putative, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4792981,4793310,"Pavir.4KG049300","","","","","",""
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4803760,4805114,"Pavir.4KG049400","","","","","",""
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4878902,4879502,"Pavir.4KG049600","GO:0003677,GO:0000786","AT1G09200","","Histone superfamily protein","LOC_Os04g34240","histone H3, putative, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4882075,4893514,"Pavir.4KG049700","GO:0007010,GO:0003779","AT4G30160","ATVLN4,VLN4","villin 4","LOC_Os04g51440","villin protein, putative, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4894155,4895415,"Pavir.4KG049800","GO:0003677,GO:0000786","AT1G09200","","Histone superfamily protein","LOC_Os04g34240","histone H3, putative, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4900039,4900923,"Pavir.4KG049833","","","","","",""
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4909134,4910667,"Pavir.4KG049866","","","","","",""
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4911980,4916336,"Pavir.4KG050000","","AT5G53330","","Ubiquitin-associated/translation elongation factor EF1B protein","LOC_Os06g06530","proline-rich cell wall protein-like, putative, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4921241,4922209,"Pavir.4KG050200","GO:0006355,GO:0003700","AT4G27950","CRF4","cytokinin response factor 4","LOC_Os06g06540","AP2 domain containing protein, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4925484,4927900,"Pavir.4KG050300","","AT3G02645","","Plant protein of unknown function (DUF247)","LOC_Os06g06550","plant protein of unknown function domain containing protein, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4928550,4935676,"Pavir.4KG050400","","AT5G24300","ATSS1,SSI,SSI1","Glycogen/starch synthases, ADP-glucose type","LOC_Os06g06560","starch synthase, putative, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4939916,4940299,"Pavir.4KG050500","","AT5G46030","","","LOC_Os06g06270","transcription elongation factor 1, putative, expressed"
"Chr04K","4K@12.1",4765272,13041487,"Cu63","Chr04K",4940548,4942834,"Pavir.4KG050600","","AT1G69900","","Actin cross-linking protein","LOC_Os06g06680","expressed protein"
