"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",65366924,65369067,"Pavir.9KG363500","GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0015935","AT3G04770","RPSAb","40s ribosomal protein SA B","LOC_Os03g08440","ribosomal protein S2, putative, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",65389557,65392004,"Pavir.9KG363566","GO:0006412,GO:0005840,GO:0005622,GO:0003735,GO:0015935","AT3G04770","RPSAb","40s ribosomal protein SA B","LOC_Os03g08440","ribosomal protein S2, putative, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66329418,66333348,"Pavir.9KG363600","","AT4G19100","","Protein of unknown function (DUF3464)","LOC_Os06g21530","expressed protein"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66432916,66434498,"Pavir.9KG459100","","","","","",""
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66660067,66661946,"Pavir.9KG459800","GO:0008171","AT1G33030","","O-methyltransferase family protein","LOC_Os11g20090","O-methyltransferase, putative, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66330623,66331529,"Pavir.9KG483801","","","","","LOC_Os11g35380","expressed protein"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",63296322,63297245,"Pavir.9KG497900","","","","","",""
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",63297603,63300618,"Pavir.9KG498000","","AT2G03470","","ELM2 domain-containing protein","LOC_Os03g31230","MYB family transcription factor, putative, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66792376,66801358,"Pavir.9KG598700","","AT3G62300","ATDUF7,DUF7","DOMAIN OF UNKNOWN FUNCTION 724 7","LOC_Os11g19730","expressed protein"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66788341,66791427,"Pavir.9KG598800","GO:0005515","AT4G14750","IQD19","IQ-domain 19","LOC_Os03g06570","IQ calmodulin-binding motif family protein, putative, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66785523,66786509,"Pavir.9KG598900","","","","","",""
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66782488,66784953,"Pavir.9KG599000","","AT4G14746","","","LOC_Os03g06580","MTN26L2 - MtN26 family protein precursor, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66777944,66779549,"Pavir.9KG599100","","AT4G14723","","","LOC_Os03g06610","expressed protein"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66769368,66772865,"Pavir.9KG599200","","","","","LOC_Os03g44510","transposon protein, putative, CACTA, En/Spm sub-class, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66748915,66752623,"Pavir.9KG599300","GO:0055114,GO:0010309","AT4G14716","ARD1,ATARD1","acireductone dioxygenase 1","LOC_Os03g06620","1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase protein, putative, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66745800,66748542,"Pavir.9KG599500","GO:0043565,GO:0006355,GO:0005634,GO:0003700","AT3G22830","AT-HSFA6B,HSFA6B","heat shock transcription factor  A6B","LOC_Os03g06630","heat stress transcription factor, putative, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66741594,66742290,"Pavir.9KG600100","","","","","",""
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66712945,66715722,"Pavir.9KG600200","GO:0055114,GO:0050661,GO:0050660,GO:0004499","AT1G04610","YUC3","YUCCA 3","LOC_Os03g06654","flavin monooxygenase, putative, expressed"
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66701470,66702449,"Pavir.9KG600300","","","","","",""
"Chr09K","9K@93.88",62951257,66817387,"Ca44","Chr09K",66686802,66687827,"Pavir.9KG600500","GO:0003677","AT3G54560","HTA11","histone H2A 11","LOC_Os03g53190","Core histone H2A/H2B/H3/H4 domain containing protein, putative, expressed"
