"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12233518,12234048,"Pavir.9KG051400","","AT2G14660","","","LOC_Os03g47260","expressed protein"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12234596,12240926,"Pavir.9KG051500","","AT5G65880","","","LOC_Os03g47240","expressed protein"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12256694,12257423,"Pavir.9KG051600","","AT4G10810","","","LOC_Os03g47210","expressed protein"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12239229,12240047,"Pavir.9KG051657","","","","","",""
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12339736,12346011,"Pavir.9KG051700","","AT2G14520","","CBS domain-containing protein with a domain of unknown function (DUF21)","LOC_Os03g47120","CBS domain containing protein, expressed"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12263841,12264446,"Pavir.9KG051757","","","","","LOC_Os12g43790","bZIP transcription factor domain containing protein, expressed"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12351080,12358429,"Pavir.9KG051900","GO:0016020","AT1G58520","RXW8","lipases;hydrolases, acting on ester bonds","LOC_Os12g43720","early-responsive to dehydration protein-related, putative, expressed"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12268565,12271309,"Pavir.9KG051914","","AT1G05520","","Sec23/Sec24 protein transport family protein","LOC_Os11g24560","protein transport protein, putative, expressed"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12358987,12359208,"Pavir.9KG052000","","","","","LOC_Os03g47034","expressed protein"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12275215,12277095,"Pavir.9KG052071","","","","","LOC_Os03g47190","expressed protein"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12360445,12361293,"Pavir.9KG052100","","","","","LOC_Os03g47034","expressed protein"
"Chr09K","9K@37.99",12232945,16740595,"Sr88","Chr09K",12367192,12368321,"Pavir.9KG052200","","AT3G47680","","DNA binding","LOC_Os06g42890","DNA binding protein, putative, expressed"
