"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63457880,63459878,"Pavir.2KG066500","","","","","LOC_Os07g49050","expressed protein"
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63484015,63488320,"Pavir.2KG066505","","AT3G29770","ATMES11,MES11","methyl esterase 11","LOC_Os07g41230","esterase, putative, expressed"
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",59566636,59570162,"Pavir.2KG188000","GO:0016787,GO:0008299,GO:0004452","AT3G02780","IDI2,IPIAT1,IPP2","isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2","LOC_Os07g36190","hydrolase, NUDIX family, domain containing protein, expressed"
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63241004,63243966,"Pavir.2KG226700","","AT4G33625","","","LOC_Os07g02710","expressed protein"
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63246476,63250419,"Pavir.2KG226800","GO:0043531","AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os07g40810","NBS-LRR type disease resistance protein, putative, expressed"
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63253889,63254314,"Pavir.2KG226805","","","","","LOC_Os12g43900","retrotransposon protein, putative, LINE subclass, expressed"
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63272182,63274205,"Pavir.2KG227000","","AT1G26500","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os07g40820","PPR repeat domain containing protein, putative, expressed"
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63280073,63280543,"Pavir.2KG227005","","","","","",""
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63284989,63287351,"Pavir.2KG227010","","","","","",""
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63287922,63288849,"Pavir.2KG227015","","AT5G09530","","hydroxyproline-rich glycoprotein family protein","LOC_Os07g40860","retrotransposon protein, putative, unclassified, expressed"
"Chr02K","2K@81.9",57240190,65441197,"Mg26","Chr02K",63291702,63292584,"Pavir.2KG227300","","","","","",""
