"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66884836,66887932,"Pavir.9KG221900","","AT2G24960","","","LOC_Os01g49420","retrotransposon protein, putative, unclassified, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66888893,66889529,"Pavir.9KG221950","","","","","",""
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66891329,66892470,"Pavir.9KG222000","","AT3G22530","","","LOC_Os03g06390","expressed protein"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69143721,69144059,"Pavir.9KG307600","GO:0008137,GO:0005739,GO:0003954","AT2G02050","","NADH-ubiquinone oxidoreductase B18 subunit, putative","LOC_Os03g03770","expressed protein"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66892996,66893124,"Pavir.9KG315775","","","","","",""
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66329418,66333348,"Pavir.9KG363600","","AT4G19100","","Protein of unknown function (DUF3464)","LOC_Os06g21530","expressed protein"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66894010,66895293,"Pavir.9KG409551","","AT3G53170","","Tetratricopeptide repeat (TPR)-like superfamily protein","LOC_Os03g06370","PPR repeat domain containing protein, putative, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66432916,66434498,"Pavir.9KG459100","","","","","",""
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66660067,66661946,"Pavir.9KG459800","GO:0008171","AT1G33030","","O-methyltransferase family protein","LOC_Os11g20090","O-methyltransferase, putative, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",68953968,68954777,"Pavir.9KG460000","","","","","LOC_Os03g56770","expressed protein"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66330623,66331529,"Pavir.9KG483801","","","","","LOC_Os11g35380","expressed protein"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",66895104,66896074,"Pavir.9KG503326","","AT5G21222","","protein kinase family protein","LOC_Os03g06370","PPR repeat domain containing protein, putative, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",68970468,68974017,"Pavir.9KG515601","","","","","",""
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69264771,69265862,"Pavir.9KG549600","","AT2G42110","","","LOC_Os03g03630","expressed protein"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69261554,69263334,"Pavir.9KG549700","","","","","LOC_Os03g03640","expressed protein"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69257257,69260994,"Pavir.9KG549800","GO:0006260,GO:0003887,GO:0003677","AT2G42120","POLD2","DNA polymerase delta small subunit","LOC_Os03g03650","POLD2 - Putative DNA polymerase delta complex subunit, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69250653,69256775,"Pavir.9KG549900","GO:0005634,GO:0003676","AT3G55200","","Cleavage and polyadenylation specificity factor (CPSF) A subunit protein","LOC_Os02g04480","cleavage and polyadenylation specificity factor, putative, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69236773,69238430,"Pavir.9KG550000","","AT4G38225","","","LOC_Os03g03670","expressed protein"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69238790,69245078,"Pavir.9KG550200","GO:0006468,GO:0004672","AT2G17290","ATCDPK3,ATCPK6,CPK6","Calcium-dependent protein kinase family protein","LOC_Os03g03660","CAMK_CAMK_like.17 - CAMK includes calcium/calmodulin depedent protein kinases, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69235887,69236634,"Pavir.9KG550300","GO:0008270,GO:0005515","AT1G76410","ATL8","RING/U-box superfamily protein","LOC_Os10g39450","RING-H2 finger protein, putative, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69229659,69234464,"Pavir.9KG550400","GO:0016021,GO:0006486,GO:0005783,GO:0004579","AT1G76400","","Ribophorin I","LOC_Os05g23600","dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDasubunit precursor, putative, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69225811,69228248,"Pavir.9KG550500","GO:0016021,GO:0006506,GO:0005789","AT1G16040","","","LOC_Os03g03690","glycosylphosphatidylinositol anchor biosynthesis protein 11, putative, expressed"
"Chr09K","9K@103.91",65490283,69285376,"K39","Chr09K",69222371,69225810,"Pavir.9KG550600","GO:0016021,GO:0006952","AT1G11310","ATMLO2,MLO2,PMR2","Seven transmembrane MLO family protein","LOC_Os03g03700","MLO domain containing protein, putative, expressed"
