"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42784920,42785600,"Pavir.7NG011800","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42785828,42790474,"Pavir.7NG011824","GO:0055114,GO:0050661,GO:0006006,GO:0004345","AT5G40760","G6PD6","glucose-6-phosphate dehydrogenase 6","LOC_Os02g38840","glucose-6-phosphate 1-dehydrogenase, cytoplasmic isoform, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42823445,42824351,"Pavir.7NG011848","","AT1G09080","BIP3","Heat shock protein 70 (Hsp 70) family protein","LOC_Os05g35400","DnaK family protein, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42826337,42826747,"Pavir.7NG011872","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42863168,42863578,"Pavir.7NG011896","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42781090,42781416,"Pavir.7NG011900","GO:0045926,GO:0006952","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42876826,42877494,"Pavir.7NG011920","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42878426,42881451,"Pavir.7NG011944","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42779472,42780277,"Pavir.7NG012000","GO:0046872,GO:0030001","AT4G27590","","Heavy metal transport/detoxification superfamily protein ","LOC_Os04g49260","heavy metal-associated domain containing protein, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",42777804,42778385,"Pavir.7NG012100","","AT1G33055","","","LOC_Os07g28614","expressed protein"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",43480366,43481564,"Pavir.7NG023900","","","","","LOC_Os08g36960","OsFBX296 - F-box domain containing protein, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",43482638,43490307,"Pavir.7NG024000","GO:0008270","AT5G24670","","Cytidine/deoxycytidylate deaminase family protein","LOC_Os09g04210","hydrolase/ zinc ion binding protein, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",43493578,43494174,"Pavir.7NG024024","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",43497077,43497883,"Pavir.7NG024048","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",43500229,43501452,"Pavir.7NG024072","","","","","LOC_Os08g38330","OsFBX297 - F-box domain containing protein, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",43501394,43501990,"Pavir.7NG024096","GO:0030532,GO:0008380","AT2G47640","","Small nuclear ribonucleoprotein family protein","LOC_Os05g24970","LSM domain containing protein, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40526847,40530642,"Pavir.7NG120800","","AT2G45540","","WD-40 repeat family protein / beige-related","LOC_Os04g46894","beige/BEACH domain containing protein, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",43586704,43589347,"Pavir.7NG150100","GO:0009607,GO:0006952","","","","LOC_Os04g50700","pathogenesis-related Bet v I family protein, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41848297,41849358,"Pavir.7NG158900","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41873271,41878166,"Pavir.7NG159100","","","","","LOC_Os07g02980","expressed protein"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41890949,41891774,"Pavir.7NG159124","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41860259,41866725,"Pavir.7NG159300","GO:0006355","","","","LOC_Os11g41380","transposon protein, putative, unclassified, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41549447,41553865,"Pavir.7NG186100","","AT1G14600","","Homeodomain-like superfamily protein","LOC_Os04g47890","MYB family transcription factor, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41554663,41558547,"Pavir.7NG186200","","AT1G17530","ATTIM23-1,TIM23-1","translocase of inner mitochondrial membrane 23","LOC_Os02g45100","mitochondrial import inner membrane translocase subunit Tim17, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41562885,41574753,"Pavir.7NG186224","GO:0005815,GO:0000922,GO:0000226","AT3G43610","","Spc97 / Spc98 family of spindle pole body (SBP) component","LOC_Os04g47906","gamma-tubulin complex component 6, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41569846,41570967,"Pavir.7NG186248","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41575858,41577733,"Pavir.7NG186272","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",41577390,41579954,"Pavir.7NG186296","GO:0015743","AT4G00910","","Aluminium activated malate transporter family protein","LOC_Os02g45160","aluminum-activated malate transporter, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40419542,40423664,"Pavir.7NG275900","","AT4G12520","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os04g46810","LTPL120 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40430750,40431659,"Pavir.7NG276100","","AT4G12510","","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","LOC_Os04g46830","LTPL122 - Protease inhibitor/seed storage/LTP family protein precursor, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40435203,40440491,"Pavir.7NG276200","GO:0006383,GO:0005666,GO:0003899,GO:0003677","AT5G09380","","RNA polymerase III RPC4","LOC_Os04g32350","RNA polymerase III RPC4 domain containing protein, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40448021,40450242,"Pavir.7NG276224","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40448652,40449987,"Pavir.7NG276248","","","","","LOC_Os01g50230","expressed protein"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40449686,40451375,"Pavir.7NG276272","","","","","LOC_Os02g22760","retrotransposon protein, putative, LINE subclass, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40452876,40453962,"Pavir.7NG276400","","","","","LOC_Os04g46850","expressed protein"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40461432,40465027,"Pavir.7NG276500","","AT4G00150","ATHAM3,HAM3","GRAS family transcription factor","LOC_Os04g46860","scarecrow, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40474190,40478217,"Pavir.7NG277100","GO:0055085,GO:0016021","AT3G47420","ATPS3,PS3","phosphate starvation-induced gene 3","LOC_Os04g46880","transporter, major facilitator family, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40483789,40484833,"Pavir.7NG277200","","","","","LOC_Os08g23090","retrotransposon protein, putative, unclassified, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40486221,40486715,"Pavir.7NG277300","","","","","",""
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40487451,40489926,"Pavir.7NG277400","","AT3G58940","","F-box/RNI-like superfamily protein","LOC_Os03g11790","OsFBX79 - F-box domain containing protein, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40491958,40496902,"Pavir.7NG277600","GO:0046540,GO:0000398,GO:0000244","AT1G60170","emb1220","pre-mRNA processing ribonucleoprotein binding region-containing protein","LOC_Os07g04850","pre-mRNA-processing factor 31, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40508397,40512787,"Pavir.7NG277624","GO:0046540,GO:0000398,GO:0000244","AT1G60170","emb1220","pre-mRNA processing ribonucleoprotein binding region-containing protein","LOC_Os07g04850","pre-mRNA-processing factor 31, putative, expressed"
"Chr07N","7N@36.06",40419001,45931942,"Mg26","Chr07N",40513092,40519831,"Pavir.7NG277648","GO:0005515","AT2G45540","","WD-40 repeat family protein / beige-related","LOC_Os02g44380","WD domain containing protein, putative, expressed"
