"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",62105295,62107620,"Pavir.9KG100100","GO:0043565,GO:0006355,GO:0003700,GO:0003677","AT5G06710","HAT14","homeobox from Arabidopsis thaliana","LOC_Os03g12860","homeobox associated leucine zipper, putative, expressed"
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",61343590,61345971,"Pavir.9KG282800","GO:0016787","AT1G14700","ATPAP3,PAP3","purple acid phosphatase 3","LOC_Os03g13540","Ser/Thr protein phosphatase family protein, putative, expressed"
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",61337455,61341009,"Pavir.9KG282900","GO:0055114,GO:0016491","AT1G68080","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os03g13550","oxidoreductase, putative, expressed"
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",61346382,61346854,"Pavir.9KG283026","","","","","",""
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",61943605,61947441,"Pavir.9KG305600","GO:0005515,GO:0006468,GO:0004672","AT3G49670","BAM2","Leucine-rich receptor-like protein kinase family protein","LOC_Os03g12730","receptor protein kinase CLAVATA1 precursor, putative, expressed"
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",62354402,62355605,"Pavir.9KG358600","","AT1G32583","","","LOC_Os10g14020","TPD1, putative, expressed"
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",62360155,62361008,"Pavir.9KG358826","","AT1G32583","","","LOC_Os10g14020","TPD1, putative, expressed"
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",62114504,62115777,"Pavir.9KG459900","","","","","",""
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",62130090,62131247,"Pavir.9KG460127","","AT4G29090","","Ribonuclease H-like superfamily protein","LOC_Os01g50360","NAC domain containing protein, putative, expressed"
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",62141579,62149380,"Pavir.9KG460353","GO:0008152,GO:0003824","AT3G49680","ATBCAT-3,BCAT3","branched-chain aminotransferase 3","LOC_Os03g12890","aminotransferase domain containing protein, putative, expressed"
"Chr09K","9K@89.93",60897097,63870850,"P31","Chr09K",63296322,63297245,"Pavir.9KG497900","","","","","",""
