"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",59771204,59773699,"Pavir.2NG031800","","AT3G13080","ATMRP3,MRP3","multidrug resistance-associated protein 3","LOC_Os01g07870","ABC transporter family protein, putative, expressed"
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",59798345,59800205,"Pavir.2NG031803","GO:0016567,GO:0004842","AT2G31510","ARI7,ATARI7","IBR domain-containing protein","LOC_Os09g38630","expressed protein"
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",59802755,59803421,"Pavir.2NG031806","","","","","",""
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",59812793,59814044,"Pavir.2NG031809","","","","","",""
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",59819222,59821083,"Pavir.2NG031812","","","","","",""
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",59924134,59926936,"Pavir.2NG467700","","","","","",""
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",58055775,58059053,"Pavir.2NG481600","","AT5G22950","VPS24.1","SNF7 family protein","LOC_Os07g29630","SNF7 domain containing protein, putative, expressed"
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",58063086,58064412,"Pavir.2NG481603","","","","","",""
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",58065412,58069762,"Pavir.2NG481606","","","","","LOC_Os12g36000","expressed protein"
"Chr02N","2N@72.03",57985512,61027669,"Rb85","Chr02N",58263081,58269810,"Pavir.2NG481800","GO:0030983,GO:0006298,GO:0005524","AT4G17380","ATMSH4,MSH4","MUTS-like protein 4","LOC_Os07g30240","mutS family domain IV containing protein, expressed"
