"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4372207,4378574,"Pavir.4NG056300","GO:0043531","AT3G07040","RPM1,RPS3","NB-ARC domain-containing disease resistance protein","LOC_Os06g06380","NBS-LRR type disease resistance protein, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4384676,4386452,"Pavir.4NG056400","","AT3G02700","","NC domain-containing protein-related","LOC_Os05g24560","NC domain-containing protein, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4380566,4383729,"Pavir.4NG056500","GO:0032040","AT2G46230","","PIN domain-like family protein","LOC_Os06g06410","rRNA-processing protein FCF, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4385768,4387345,"Pavir.4NG056501","GO:0008234,GO:0006508","AT1G02305","","Cysteine proteinases superfamily protein","LOC_Os05g24550","Papain family cysteine protease domain containing protein, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4387650,4389637,"Pavir.4NG056601","GO:0050790,GO:0004197,GO:0008234,GO:0006508","AT1G02305","","Cysteine proteinases superfamily protein","LOC_Os05g24550","Papain family cysteine protease domain containing protein, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4391910,4393437,"Pavir.4NG056700","","AT1G64185","","Lactoylglutathione lyase / glyoxalase I family protein","LOC_Os06g06420","glyoxalase/bleomycin resistance protein/dioxygenase, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4394302,4395956,"Pavir.4NG056800","","AT4G01140","","Protein of unknown function (DUF1191)","LOC_Os06g06430","expressed protein"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4396257,4404078,"Pavir.4NG056900","GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887","AT3G59140","ATMRP14,MRP14","multidrug resistance-associated protein 14","LOC_Os06g06440","ABC transporter, ATP-binding protein, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4405120,4405854,"Pavir.4NG057050","","","","","",""
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4453419,4462967,"Pavir.4NG057200","GO:0003779","AT4G30160","ATVLN4,VLN4","villin 4","LOC_Os04g51440","villin protein, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4463704,4464539,"Pavir.4NG057300","GO:0003677,GO:0000786","AT1G09200","","Histone superfamily protein","LOC_Os04g34240","histone H3, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4467089,4471239,"Pavir.4NG057500","","AT5G53330","","Ubiquitin-associated/translation elongation factor EF1B protein","LOC_Os06g06530","proline-rich cell wall protein-like, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4478662,4479633,"Pavir.4NG057700","GO:0006355,GO:0003700","AT4G27950","CRF4","cytokinin response factor 4","LOC_Os06g06540","AP2 domain containing protein, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4482155,4483902,"Pavir.4NG057800","","AT3G02645","","Plant protein of unknown function (DUF247)","LOC_Os06g06550","plant protein of unknown function domain containing protein, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4484667,4492578,"Pavir.4NG057900","","AT5G24300","ATSS1,SSI,SSI1","Glycogen/starch synthases, ADP-glucose type","LOC_Os06g06560","starch synthase, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4555983,4559412,"Pavir.4NG058200","","","","","LOC_Os12g01620","expressed protein"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4567673,4569672,"Pavir.4NG058300","","AT1G69890","","Protein of unknown function (DUF569)","LOC_Os06g06680","expressed protein"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4570655,4572877,"Pavir.4NG058400","","AT3G01311","","Protein of unknown function (DUF569)","LOC_Os06g06680","expressed protein"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4592062,4605709,"Pavir.4NG058433","GO:0055114,GO:0003995,GO:0006635,GO:0005777,GO:0003997","AT4G16760","ACX1,ATACX1","acyl-CoA oxidase 1","LOC_Os06g01390","acyl-coenzyme A oxidase 1.2, peroxisomal, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4617890,4619904,"Pavir.4NG058466","","","","","LOC_Os03g25670","expressed protein"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4635955,4638135,"Pavir.4NG058499","","","","","LOC_Os05g27890","expressed protein"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4648040,4650899,"Pavir.4NG058532","","","","","LOC_Os06g06680","expressed protein"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4656126,4661226,"Pavir.4NG058565","GO:0009378,GO:0006310,GO:0006281","AT3G01610","CDC48C,emb1354","cell division cycle 48C","LOC_Os06g01980","AAA family ATPase, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4673590,4673907,"Pavir.4NG058598","","AT5G46030","","","LOC_Os06g06270","transcription elongation factor 1, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4674665,4675822,"Pavir.4NG058631","","AT4G22660","","F-box family protein with a domain of unknown function (DUF295)","LOC_Os06g05580","OsFBDUF30 - F-box and DUF domain containing protein, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4683211,4683846,"Pavir.4NG058664","","","","","LOC_Os01g15210","expressed protein"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4737087,4739322,"Pavir.4NG058700","","AT1G59710","","Protein of unknown function (DUF569)","LOC_Os06g06580","expressed protein"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4740144,4742271,"Pavir.4NG058800","GO:0055114,GO:0016491","AT4G16330","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os06g06720","flavonol synthase/flavanone 3-hydroxylase, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4759596,4765441,"Pavir.4NG059100","","AT5G41840","","F-box/RNI-like superfamily protein","LOC_Os01g06360","transposon protein, putative, unclassified, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4762995,4766727,"Pavir.4NG059200","","AT3G63520","ATCCD1,ATNCED1,CCD1,NCED1","carotenoid cleavage dioxygenase 1","LOC_Os08g28240","carotenoid cleavage dioxygenase, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4767412,4774064,"Pavir.4NG059300","GO:0008168","AT4G28830","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os06g06730","methyltransferase-like protein 5, putative, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4780987,4786953,"Pavir.4NG059400","GO:0046983,GO:0003677,GO:0006355,GO:0005634,GO:0003700","AT1G24260","AGL9,SEP3","K-box region and MADS-box transcription factor family protein ","LOC_Os06g06750","OsMADS5 - MADS-box family gene with MIKCc type-box, expressed"
"Chr04N","4N@24.17",4359745,12617209,"Fe54","Chr04N",4823219,4828279,"Pavir.4NG059900","GO:0016567,GO:0004842,GO:0005515,GO:0006468,GO:0005524,GO:0004672","AT2G45910","","U-box domain-containing protein kinase family protein","LOC_Os06g06760","protein kinase, putative, expressed"
